"","Gene1ID","Gene1Symbol","Gene1SpeciesTaxonID","Gene1SpeciesName","Gene2ID","Gene2Symbol","Gene2SpeciesTaxonID","Gene2SpeciesName","Algorithms","AlgorithmsMatch","OutOfAlgorithms","IsBestScore","IsBestRevScore"
"878","HGNC:20443","MTSS1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333183","mtss1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"879","HGNC:14107","PMEPA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1013949","pmepa1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"880","HGNC:14107","PMEPA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331910","pmepa1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"881","HGNC:29945","TENM4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485961","tenm4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"882","HGNC:29945","TENM4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338431","tenm4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"883","HGNC:20580","CYP2R1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486124","cyp2r1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"884","HGNC:20580","CYP2R1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345239","cyp2r1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"885","HGNC:9249","PPFIBP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1014149","ppfibp1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"886","HGNC:21533","SNX24","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340717","snx24.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"887","HGNC:21533","SNX24","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340718","snx24.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"888","HGNC:14971","SNX7","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1014939","snx7.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"889","HGNC:14971","SNX7","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338205","snx7.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"890","HGNC:33861","SMIM15","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485714","smim15.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"891","HGNC:33861","SMIM15","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334543","smim15.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"892","HGNC:1692","CD63","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1015236","cd63.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"893","HGNC:1692","CD63","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341753","cd63.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"894","HGNC:3655","FER","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489250","fer.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"895","HGNC:3655","FER","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332171","fer.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"896","HGNC:15567","SH3BGRL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1015683","sh3bgrl2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"897","HGNC:15567","SH3BGRL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254256","sh3bgrl2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"898","HGNC:24881","RASGEF1B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487912","rasgef1b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"899","HGNC:24881","RASGEF1B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332829","rasgef1b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"900","HGNC:8739","PCOLCE2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1015984","pcolce2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"901","HGNC:8739","PCOLCE2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333900","pcolce2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"902","HGNC:756","ASPA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346676","aspa.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"903","HGNC:20105","FLVCR2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1016328","flvcr2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"904","HGNC:23704","TTC39B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1016441","ttc39b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"905","HGNC:23704","TTC39B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339680","ttc39b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"906","HGNC:19863","SLC38A6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485885","slc38a6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"907","HGNC:1459","CAMK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1017145","camk1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"908","HGNC:1459","CAMK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339992","camk1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"909","HGNC:3688","FGFR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1018562","fgfr1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"910","HGNC:3688","FGFR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254218","fgfr1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"911","HGNC:7593","MYO10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485819","myo10.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"912","HGNC:7593","MYO10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335498","myo10.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"913","HGNC:3725","FKBP9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254070","fkbp9.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"914","HGNC:3725","FKBP9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342135","fkbp9.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"915","HGNC:30953","ZBTB10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485818","zbtb10.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"916","HGNC:30953","ZBTB10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342524","zbtb10.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"917","HGNC:13345","LPIN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488413","lpin1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"918","HGNC:13345","LPIN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345006","lpin1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"919","HGNC:18737","ZNF395","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-1218962","znf395.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"920","HGNC:18737","ZNF395","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342267","znf395.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"921","HGNC:20861","SLC39A10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489113","slc39a10.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"922","HGNC:20861","SLC39A10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333187","slc39a10.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"923","HGNC:20883","GDPD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254085","gdpd1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"924","HGNC:20883","GDPD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346041","gdpd1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"925","HGNC:28787","RILPL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5715356","rilpl2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"926","HGNC:10661","SDC4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6251681","sdc4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"927","HGNC:10661","SDC4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6251682","sdc4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"928","HGNC:17061","MSRB2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488533","msrb2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"929","HGNC:17061","MSRB2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345603","msrb2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"930","HGNC:16709","CALCRL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5736144","calcrl.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"931","HGNC:23530","PALD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489162","pald1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"932","HGNC:23530","PALD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343128","pald1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"933","HGNC:18503","BCO2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5747680","bco2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"934","HGNC:6069","INMT","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254654","inmt.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"935","HGNC:30483","PCMTD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488282","pcmtd1p.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"936","HGNC:30483","PCMTD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331537","pcmtd1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"937","HGNC:25931","CGNL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5754563","cgnl1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"938","HGNC:25931","CGNL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338686","cgnl1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"939","HGNC:25607","TMEM100","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5755010","tmem100.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"940","HGNC:25607","TMEM100","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345431","tmem100.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"941","HGNC:3386","EPHA2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5761308","epha2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"942","HGNC:3386","EPHA2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336518","epha2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"943","HGNC:16910","CPQ","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5761579","cpq.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"944","HGNC:11060","SLC7A2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5763998","slc7a2.2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"945","HGNC:18130","SYCP3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5764725","sycp3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"946","HGNC:14430","SLC13A3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5765086","slc13a3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"947","HGNC:6256","KCNJ10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255312","kcnj10.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"948","HGNC:6256","KCNJ10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332308","kcnj10.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"949","HGNC:21045","PITPNC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336639","pitpnc1l.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"950","HGNC:21045","PITPNC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336640","pitpnc1l.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"951","HGNC:21145","RCN3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6078934","rcn3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"952","HGNC:21145","RCN3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343543","rcn3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"953","HGNC:25819","COQ10B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6078949","coq10b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"954","HGNC:3544","F7","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5787215","f7.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"955","HGNC:9874","RASAL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5795974","rasal2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"956","HGNC:27884","TMEM119","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487311","tmem119.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"957","HGNC:27884","TMEM119","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346211","tmem119.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"958","HGNC:25090","CMBL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5806042","cmbl.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"959","HGNC:30320","ARHGAP22","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338931","arhgap22.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"960","HGNC:4537","P2RY13","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5807800","p2ry13.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"961","HGNC:25610","FGGY","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5811020","fggy.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"962","HGNC:25610","FGGY","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341156","fggy.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"963","HGNC:21072","MANEA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-985847","manea.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"964","HGNC:25609","ATOSA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5816759","atosa.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"965","HGNC:25609","ATOSA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341758","atosa.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"966","HGNC:14446","PARD3B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488259","pard3b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"967","HGNC:14446","PARD3B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346590","pard3b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"968","HGNC:9099","PLXNA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5819622","plxna1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"969","HGNC:9099","PLXNA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335203","plxna1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"970","HGNC:4168","GAS6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5821327","gas6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"971","HGNC:4168","GAS6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338122","gas6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"972","HGNC:18151","NXT2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5823562","nxt2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"973","HGNC:23663","VKORC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5824107","vkorc1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"974","HGNC:20443","MTSS1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5824185","mtss1.2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"975","HGNC:20443","MTSS1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335669","mtss1.2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"976","HGNC:21740","FGD6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5824498","fgd6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"977","HGNC:21740","FGD6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342428","fgd6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"978","HGNC:17717","STK39","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487968","stk39.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"979","HGNC:17717","STK39","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330839","stk39.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"980","HGNC:14011","SMC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5826203","smc2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"981","HGNC:14011","SMC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338852","smc2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"982","HGNC:26401","MARVELD2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330630","marveld2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"983","HGNC:18345","TENT5A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5843515","tent5a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"984","HGNC:18345","TENT5A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345475","tent5a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"985","HGNC:22407","TMEM106B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5843744","tmem106b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"986","HGNC:22407","TMEM106B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340086","tmem106b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"987","HGNC:18483","LIPH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6079134","liph.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"988","HGNC:18483","LIPH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253404","liph.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"989","HGNC:30043","PAG1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5852205","pag1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"990","HGNC:30043","PAG1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338016","pag1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"991","HGNC:4661","GTF2IRD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5857419","gtf2ird1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"992","HGNC:4661","GTF2IRD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346752","gtf2ird1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"993","HGNC:2154","PLK3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5860619","plk3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"994","HGNC:2154","PLK3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335783","plk3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"995","HGNC:2228","COMT","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486206","comt.2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"996","HGNC:26918","SMAGP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5871270","smagp.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"997","HGNC:26918","SMAGP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332936","smagp.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"998","HGNC:2531","CTSF","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486652","ctsf.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"999","HGNC:2536","CTSK","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5876989","ctsk.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1000","HGNC:2536","CTSK","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336864","ctsk.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1001","HGNC:22984","JADE2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5880533","jade2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1002","HGNC:5392","IER3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485700","ier3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1003","HGNC:12435","TXN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5895453","txn.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"No","No"
"1004","HGNC:14051","MRPS6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488277","mrps6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1005","HGNC:16906","GSTK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5903743","gstk1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1006","HGNC:16906","GSTK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334669","gstk1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1007","HGNC:6183","ITSN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5904211","itsn1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1008","HGNC:6183","ITSN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339068","itsn1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1009","HGNC:25624","TBC1D19","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5905253","tbc1d19.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1010","HGNC:2529","CTSD","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5907046","ctsd.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1011","HGNC:7599","MYO1E","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5913975","myo1e.2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1012","HGNC:11280","SQSTM1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5919104","sqstm1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1013","HGNC:4341","GLUL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5923740","glul.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1014","HGNC:4341","GLUL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6256042","glul.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1015","HGNC:29302","CIP2A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5926406","cip2a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
