"","Gene1ID","Gene1Symbol","Gene1SpeciesTaxonID","Gene1SpeciesName","Gene2ID","Gene2Symbol","Gene2SpeciesTaxonID","Gene2SpeciesName","Algorithms","AlgorithmsMatch","OutOfAlgorithms","IsBestScore","IsBestRevScore"
"1497","HGNC:10698","SEC14L1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255962","sec14l1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1498","HGNC:29507","SCPEP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5823636","scpep1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1499","HGNC:16764","ZBTB6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340503","zbtb6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1500","HGNC:30513","RAB7B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6079069","rab7b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1501","HGNC:30513","RAB7B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332932","rab7b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1502","HGNC:21740","FGD6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5824498","fgd6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1503","HGNC:21740","FGD6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342428","fgd6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1504","HGNC:15739","RASSF9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5825100","rassf9.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1505","HGNC:15739","RASSF9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341992","rassf9.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1506","HGNC:11438","STX3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5825388","stx3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1507","HGNC:26685","CCDC71L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485927","ccdc71l.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1508","HGNC:26685","CCDC71L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332380","ccdc71l.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1509","HGNC:9035","PLA2G4A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5838883","pla2g4a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1510","HGNC:20352","VCPKMT","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6079118","vcpkmt.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1511","HGNC:20823","DPP10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5846776","dpp10.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1512","HGNC:20823","DPP10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345236","dpp10.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1513","HGNC:25069","FBXO46","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5848578","fbxo46.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1514","HGNC:25069","FBXO46","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330021","fbxo46.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1515","HGNC:5414","IFITM3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255518","ifitm3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1516","HGNC:5414","IFITM3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341324","ifitm3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1517","HGNC:18070","SLC38A5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5856258","slc38a5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1518","HGNC:18070","SLC38A5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344714","slc38a5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1519","HGNC:29558","NUAK2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253820","nuak2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1520","HGNC:29558","NUAK2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344867","nuak2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1521","HGNC:19248","UBE2Q2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5858863","ube2q2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1522","HGNC:19248","UBE2Q2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331964","ube2q2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1523","HGNC:3701","FHIT","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5858936","fhit.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1524","HGNC:3701","FHIT","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344919","fhit.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1525","HGNC:11404","STK25","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5860390","stk25.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1526","HGNC:11404","STK25","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342144","stk25.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1527","HGNC:26888","FAM43A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5860905","fam43a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1528","HGNC:26888","FAM43A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337159","fam43a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1529","HGNC:7701","NDUFB6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487753","ndufb6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1530","HGNC:7701","NDUFB6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340834","ndufb6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1531","HGNC:14013","SMC4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5865892","smc4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1532","HGNC:13404","PCDH10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488067","pcdh10.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1533","HGNC:13404","PCDH10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336486","pcdh10.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1534","HGNC:1309","TBC1D22A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488453","tbc1d22a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1535","HGNC:20276","HEATR5A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487609","heatr5a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1536","HGNC:15861","DHX35","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487366","dhx35.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1537","HGNC:15861","DHX35","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337985","dhx35.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1538","HGNC:11226","SPG11","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486882","spg11.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1539","HGNC:2850","DGKB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343736","dgkb.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1540","HGNC:2850","DGKB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343737","dgkb.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1541","HGNC:20782","XKR5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5870741","xkr5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1542","HGNC:26690","CEP120","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5872183","cep120.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1543","HGNC:16468","LACTB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5872881","lactb.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1544","HGNC:21575","AHI1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489119","ahi1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1545","HGNC:22984","JADE2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5880533","jade2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1546","HGNC:25591","CCDC25","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5887684","ccdc25.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1547","HGNC:25591","CCDC25","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6252843","ccdc25.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1548","HGNC:2516","CTNND2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488895","ctnnd2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1549","HGNC:21070","RNF121","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6079191","rnf121.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1550","HGNC:21070","RNF121","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334924","rnf121.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1551","HGNC:19988","ANAPC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486731","anapc1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1552","HGNC:21050","CDKAL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5895849","cdkal1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1553","HGNC:23727","CACUL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5896301","cacul1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1554","HGNC:23727","CACUL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342046","cacul1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1555","HGNC:19751","SRGAP2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5897857","srgap2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1556","HGNC:19751","SRGAP2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330437","srgap2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1557","HGNC:1544","CBLN2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5897899","cbln2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1558","HGNC:1544","CBLN2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338077","cbln2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1559","HGNC:28983","TMEM94","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5900355","tmem94.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1560","HGNC:1773","CDK4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5900736","cdk4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1561","HGNC:1773","CDK4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346834","cdk4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1562","HGNC:4581","GRIK3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6448194","grik3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1563","HGNC:4581","GRIK3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332974","grik3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1564","HGNC:6183","ITSN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5904211","itsn1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1565","HGNC:6183","ITSN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339068","itsn1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1566","HGNC:29814","MUS81","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486328","mus81.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1567","HGNC:25624","TBC1D19","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5905253","tbc1d19.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1568","HGNC:2529","CTSD","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5907046","ctsd.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1569","HGNC:11399","NEK4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6079247","nek4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1570","HGNC:3345","ENC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5914661","enc1.2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1571","HGNC:3345","ENC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335135","enc1.2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1572","HGNC:170","ACTR3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5915333","actr3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1573","HGNC:170","ACTR3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335395","actr3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1574","HGNC:30343","DNAJC13","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5915552","dnajc13.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1575","HGNC:30343","DNAJC13","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341167","dnajc13.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1576","HGNC:30073","POLA2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5916841","pola2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1577","HGNC:11752","TFE3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5918226","tfe3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1578","HGNC:11752","TFE3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336566","tfe3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1579","HGNC:186","ADA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5929096","ada.2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1580","HGNC:15534","TEKT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5929273","tekt1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1581","HGNC:15534","TEKT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338935","tekt1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1582","HGNC:10442","RPS9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5930659","rps9.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1583","HGNC:10442","RPS9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332917","rps9.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1584","HGNC:33753","INSYN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5931911","insyn1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1585","HGNC:33753","INSYN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340805","insyn1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1586","HGNC:15506","TSEN34","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489134","tsen34.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1587","HGNC:16","SERPINA3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5933473","serpina3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1588","HGNC:28380","SLC25A42","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5933612","slc25a42.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1589","HGNC:28380","SLC25A42","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339901","slc25a42.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1590","HGNC:25438","PRAG1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5933662","prag1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1591","HGNC:25438","PRAG1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344713","prag1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1592","HGNC:26595","TTC39C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489309","ttc39c.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1593","HGNC:26595","TTC39C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342387","ttc39c.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1594","HGNC:12305","TRIP11","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5935923","trip11.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1595","HGNC:26139","TMEM267","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5950123","tmem267.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1596","HGNC:26139","TMEM267","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343995","tmem267.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1597","HGNC:12733","WASF2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5953918","wasf2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1598","HGNC:12733","WASF2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335227","wasf2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1599","HGNC:10665","UTP14A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5954915","utp14a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1600","HGNC:2510","CTNNA2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5955229","ctnna2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1601","HGNC:2510","CTNNA2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331450","ctnna2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1602","HGNC:3656","MYOF","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487513","myof.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1603","HGNC:28648","DIS3L2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485649","dis3l2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1604","HGNC:28648","DIS3L2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345037","dis3l2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1605","HGNC:32221","EEF2KMT","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5959447","eef2kmt.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1606","HGNC:11578","TBC1D1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489070","tbc1d1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1607","HGNC:11578","TBC1D1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333344","tbc1d1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1608","HGNC:15889","FERMT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5960343","fermt1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1609","HGNC:15889","FERMT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331053","fermt1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1610","HGNC:2945","DNAH14","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336476","dnah14.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1611","HGNC:16396","OSBPL8","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5961093","osbpl8.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1612","HGNC:16396","OSBPL8","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333423","osbpl8.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1613","HGNC:25794","FAM204A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5961839","fam204a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1614","HGNC:18006","NISCH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255841","nisch.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1615","HGNC:21710","TBC1D9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488836","tbc1d9.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1616","HGNC:21710","TBC1D9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339085","tbc1d9.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1617","HGNC:23138","RNF150","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346121","rnf150.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1618","HGNC:23138","RNF150","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346122","rnf150.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1619","HGNC:25123","PKDCC","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6079362","pkdcc.1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1620","HGNC:25123","PKDCC","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342830","pkdcc.1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"1621","HGNC:25941","TET2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345333","tet2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1622","HGNC:25941","TET2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345334","tet2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1623","HGNC:22986","COL27A1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339141","col27a1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1624","HGNC:22986","COL27A1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339142","col27a1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1625","HGNC:27281","AMN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487566","amn1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1626","HGNC:5951","CADM1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254081","cadm1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1627","HGNC:5951","CADM1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346365","cadm1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1628","HGNC:24948","DOT1L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486401","dot1l.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1629","HGNC:24948","DOT1L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338730","dot1l.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1630","HGNC:27829","DPY19L4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489118","dpy19l4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1631","HGNC:23155","SLC5A10","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340468","slc5a10.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1632","HGNC:29182","CEP164","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486516","cep164.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"1633","HGNC:29182","CEP164","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340731","cep164.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
